Date,Open,High,Low,Close
2017-07-21 12-PM,2656,2716,2656,2682
2017-07-21 01-PM,2701,2719.5,2681.13,2681
2017-07-21 02-PM,2682,2693,2671.77,2679
2017-07-21 03-PM,2681,2690,2675,2680
2017-07-21 04-PM,2679,2691,2667.5,2651.69
2017-07-21 05-PM,2680,2691,2636.01,2667.5
2017-07-21 06-PM,2651.69,2693.98,2630,2648.04
2017-07-21 07-PM,2667.5,2667.5,2629.61,2648.57
2017-07-21 08-PM,2648.04,2648.57,2630,2664.88
2017-07-21 09-PM,2648.57,2665,2615,2650
2017-07-21 10-PM,2664.88,2678,2625.53,2670.61
2017-07-21 11-PM,2650,2670.61,2647,2661.71
2017-07-22 12-AM,2670.61,2680,2653.78,2686.19
2017-07-22 01-AM,2661.71,2687.99,2661.71,2683.4
2017-07-22 02-AM,2686.19,2699.2,2666.2,2673.2
2017-07-22 03-AM,2683.4,2683.4,2673.01,2667.82
2017-07-22 04-AM,2673.2,2673.2,2653.17,2695.1
2017-07-22 05-AM,2667.82,2702,2663.9,2704
2017-07-22 06-AM,2695.1,2704,2690.7,2718
2017-07-22 07-AM,2704,2725,2691.1,2758
2017-07-22 08-AM,2718,2787,2718,2766
2017-07-22 09-AM,2758,2770,2753,2808.2
2017-07-22 10-AM,2766,2843.97,2765,2775
2017-07-22 11-AM,2808.2,2820,2770.2,2785.42
2017-07-22 12-PM,2775,2787.88,2751,2735.01
2017-07-22 01-PM,2785.42,2787.76,2735.01,2761.01
2017-07-22 02-PM,2735.01,2780,2735.01,2770
2017-07-22 03-PM,2761.01,2774,2750.2,2786
2017-07-22 04-PM,2770,2799.99,2761,2799.99
2017-07-22 05-PM,2786,2800,2780,2784.99
2017-07-22 06-PM,2799.99,2860,2772,2789
2017-07-22 07-PM,2784.99,2790,2770,2781.8
2017-07-22 08-PM,2789,2789.99,2770.13,2779.23
2017-07-22 09-PM,2781.8,2789.11,2760,2772
2017-07-22 10-PM,2779.23,2794.99,2764.54,2779.24
2017-07-22 11-PM,2772,2792.26,2765.95,2795.82
2017-07-23 12-AM,2779.24,2805,2779.23,2791.76
2017-07-23 01-AM,2795.82,2814.99,2791.75,2775
2017-07-23 02-AM,2791.76,2808.7,2775,2781
2017-07-23 03-AM,2775,2781.97,2775,2759.98
2017-07-23 04-AM,2781,2781.99,2747.53,2771.97
2017-07-23 05-AM,2759.98,2780,2750.74,2750.01
2017-07-23 06-AM,2771.97,2771.97,2750,2738.42
2017-07-23 07-AM,2750.01,2750.91,2720.01,2720.1
2017-07-23 08-AM,2738.42,2738.42,2720,2728.38
2017-07-23 09-AM,2720.1,2750,2720.1,2720.04
2017-07-23 10-AM,2728.38,2741,2720.04,2701.9
2017-07-23 11-AM,2720.04,2740,2680,2723.99
2017-07-23 12-PM,2701.9,2724,2660,2714
2017-07-23 01-PM,2723.99,2736,2710.01,2763
2017-07-23 02-PM,2714,2770,2714,2754
2017-07-23 03-PM,2763,2767.89,2747.5,2726.17
2017-07-23 04-PM,2754,2754,2720.9,2731
2017-07-23 05-PM,2726.17,2753.6,2722.2,2730.24
2017-07-23 06-PM,2731,2750,2718.85,2723.34
2017-07-23 07-PM,2730.24,2747.41,2720,2752.71
2017-07-23 08-PM,2723.34,2752.71,2723.33,2728.4
2017-07-23 09-PM,2752.71,2752.71,2728.38,2723.93
2017-07-23 10-PM,2728.4,2748.84,2715,2710.05
2017-07-23 11-PM,2723.93,2724,2710.05,2721
2017-07-24 12-AM,2710.05,2721,2710,2728.38
2017-07-24 01-AM,2721,2750,2720.13,2735
2017-07-24 02-AM,2728.38,2743.74,2728.37,2732.36
2017-07-24 03-AM,2735,2735.1,2716.14,2737.99
2017-07-24 04-AM,2732.36,2739.95,2716.14,2720.01
2017-07-24 05-AM,2737.99,2737.99,2700.01,2713.11
2017-07-24 06-AM,2720.01,2730,2702.01,2733
2017-07-24 07-AM,2713.11,2733,2712.39,2728
2017-07-24 08-AM,2733,2733,2704,2732
2017-07-24 09-AM,2728,2734.99,2721.4,2733.99
2017-07-24 10-AM,2732,2733.99,2724.1,2735
2017-07-24 11-AM,2733.99,2735,2728.45,2726.17
2017-07-24 12-PM,2735,2740,2725,2752
2017-07-24 01-PM,2726.17,2753.59,2725,2735.31
2017-07-24 02-PM,2752,2753,2735,2736
2017-07-24 03-PM,2735.31,2747.99,2730,2737
2017-07-24 04-PM,2736,2750,2730.01,2730.6
2017-07-24 05-PM,2737,2750,2730.6,2730.6
2017-07-24 06-PM,2730.6,2738,2730.6,2747.96
2017-07-24 07-PM,2730.6,2749,2730.6,2734.04
2017-07-24 08-PM,2747.96,2748,2730.62,2734.16
2017-07-24 09-PM,2734.04,2749,2730,2744.14
2017-07-24 10-PM,2734.16,2748.99,2734.16,2748.97
2017-07-24 11-PM,2744.14,2748.99,2736.01,2748
2017-07-25 12-AM,2748.97,2749,2736,2748.97
2017-07-25 01-AM,2748,2748.99,2736,2747.98
2017-07-25 02-AM,2748.97,2748.97,2736,2735.05
2017-07-25 03-AM,2747.98,2747.98,2735.01,2748.99
2017-07-25 04-AM,2735.05,2748.99,2735.01,2741.3
2017-07-25 05-AM,2748.99,2748.99,2730,2695
2017-07-25 06-AM,2741.3,2743,2672,2663.01
2017-07-25 07-AM,2695,2730,2660,2711
2017-07-25 08-AM,2663.01,2719.5,2663.01,2671.77
2017-07-25 09-AM,2711,2717,2671.77,2639.7
2017-07-25 10-AM,2671.77,2685.19,2625.52,2620.94
2017-07-25 11-AM,2639.7,2645,2580,2575.5
2017-07-25 12-PM,2620.94,2621.3,2560,2585.01
2017-07-25 01-PM,2575.5,2599.99,2551.12,2580.1
2017-07-25 02-PM,2585.01,2610,2565,2600
2017-07-25 03-PM,2580.1,2609,2580.1,2568
2017-07-25 04-PM,2600,2619,2565.05,2571.04
2017-07-25 05-PM,2568,2587.78,2561.12,2566.69
2017-07-25 06-PM,2571.04,2593.97,2556.46,2600
2017-07-25 07-PM,2566.69,2675.24,2550,2590.14
2017-07-25 08-PM,2600,2619,2564,2580
2017-07-25 09-PM,2590.14,2620,2575.37,2572
2017-07-25 10-PM,2580,2589.99,2531,2582.01
2017-07-25 11-PM,2572,2602,2563.01,2615
2017-07-26 12-AM,2582.01,2630,2582.01,2621.3
2017-07-26 01-AM,2615,2621.3,2599.01,2584.99
2017-07-26 02-AM,2621.3,2621.3,2572.05,2584.78
2017-07-26 03-AM,2584.99,2590,2550,2581.14
2017-07-26 04-AM,2584.78,2627.38,2571.03,2564.99
2017-07-26 05-AM,2581.14,2585.36,2545,2529
2017-07-26 06-AM,2564.99,2564.99,2506.38,2525
2017-07-26 07-AM,2529,2529,2509,2548.99
2017-07-26 08-AM,2525,2550,2505.92,2547.99
2017-07-26 09-AM,2548.99,2550,2529.12,2562
2017-07-26 10-AM,2547.99,2575,2547.99,2574.7
2017-07-26 11-AM,2562,2584,2545,2547
2017-07-26 12-PM,2574.7,2595.9,2547,2485
2017-07-26 01-PM,2547,2547,2476,2516.99
2017-07-26 02-PM,2485,2532.3,2480.12,2459.8
2017-07-26 03-PM,2516.99,2525,2450,2452.94
2017-07-26 04-PM,2459.8,2478.78,2426.95,2458.11
2017-07-26 05-PM,2452.94,2481,2422,2487
2017-07-26 06-PM,2458.11,2487,2458,2491.76
2017-07-26 07-PM,2487,2525,2467.56,2524
2017-07-26 08-PM,2491.76,2524.32,2491.76,2502.7
2017-07-26 09-PM,2524,2531.3,2500,2504.9
2017-07-26 10-PM,2502.7,2515.99,2476.89,2515
2017-07-26 11-PM,2504.9,2523.6,2495.59,2531.3
2017-07-27 12-AM,2515,2531.3,2515,2539.99
2017-07-27 01-AM,2531.3,2540,2518.95,2544.99
2017-07-27 02-AM,2539.99,2544.99,2526.52,2541.5
2017-07-27 03-AM,2544.99,2550,2528.09,2546.03
2017-07-27 04-AM,2541.5,2560,2536.15,2569.99
2017-07-27 05-AM,2546.03,2570,2545.72,2550
2017-07-27 06-AM,2569.99,2575.91,2544.23,2525.02
2017-07-27 07-AM,2550,2550,2510,2549.05
2017-07-27 08-AM,2525.02,2554.98,2525.02,2547.81
2017-07-27 09-AM,2549.05,2558,2547.81,2560
2017-07-27 10-AM,2547.81,2565,2546.81,2543
2017-07-27 11-AM,2560,2570,2540.03,2522
2017-07-27 12-PM,2543,2564.95,2516.9,2548.47
2017-07-27 01-PM,2522,2560,2521.3,2537.99
2017-07-27 02-PM,2548.47,2555,2500,2519
2017-07-27 03-PM,2537.99,2537.99,2485,2527
2017-07-27 04-PM,2519,2548.04,2488.71,2553
2017-07-27 05-PM,2527,2560,2520.53,2555
2017-07-27 06-PM,2553,2564.98,2545.07,2550
2017-07-27 07-PM,2555,2564.98,2526.72,2554.99
2017-07-27 08-PM,2550,2555,2532.73,2601.42
2017-07-27 09-PM,2554.99,2620,2544.81,2618.99
2017-07-27 10-PM,2601.42,2618.99,2591.6,2625
2017-07-27 11-PM,2618.99,2625,2601.06,2629.77
2017-07-28 12-AM,2625,2629.77,2610,2626.98
2017-07-28 01-AM,2629.77,2630,2609.46,2619
2017-07-28 02-AM,2626.98,2627.9,2609.71,2607.33
2017-07-28 03-AM,2619,2619.98,2607.33,2610.88
2017-07-28 04-AM,2607.33,2619.99,2607.22,2623.78
2017-07-28 05-AM,2610.88,2623.79,2607.22,2625.53
2017-07-28 06-AM,2623.78,2640,2610.2,2671.77
2017-07-28 07-AM,2625.53,2687.69,2625.29,2700
2017-07-28 08-AM,2671.77,2710,2655.01,2700
2017-07-28 09-AM,2700,2712,2670,2689.74
2017-07-28 10-AM,2700,2715.26,2653.46,2743.11
2017-07-28 11-AM,2689.74,2747,2677.01,2729.97
2017-07-28 12-PM,2743.11,2748,2721,2727.49
2017-07-28 01-PM,2729.97,2747,2697.54,2726.89
2017-07-28 02-PM,2727.49,2736.71,2650,2718.86
2017-07-28 03-PM,2726.89,2726.89,2671.01,2711.4
2017-07-28 04-PM,2718.86,2730,2695.64,2724
2017-07-28 05-PM,2711.4,2731.1,2699.2,2720.66
2017-07-28 06-PM,2724,2726.99,2703,2697.99
2017-07-28 07-PM,2720.66,2730.99,2681.93,2678.31
2017-07-28 08-PM,2697.99,2697.99,2650.01,2718.99
2017-07-28 09-PM,2678.31,2720,2677.34,2722
2017-07-28 10-PM,2718.99,2735,2707.02,2703.04
2017-07-28 11-PM,2722,2735,2703.04,2703
2017-07-29 12-AM,2703.04,2715,2703,2684.23
2017-07-29 01-AM,2703,2708,2681.01,2687.97
2017-07-29 02-AM,2684.23,2703.82,2655.6,2664.82
2017-07-29 03-AM,2687.97,2694.49,2664.81,2640.05
2017-07-29 04-AM,2664.82,2682.9,2640,2670.17
2017-07-29 05-AM,2640.05,2679.2,2640.05,2696.99
2017-07-29 06-AM,2670.17,2696.99,2670.17,2665
2017-07-29 07-AM,2696.99,2696.99,2652.01,2674
2017-07-29 08-AM,2665,2690,2650.01,2650.03
2017-07-29 09-AM,2674,2686.95,2650,2620
2017-07-29 10-AM,2650.03,2669.8,2620,2614
2017-07-29 11-AM,2620,2650,2600,2630
2017-07-29 12-PM,2614,2643,2605.07,2630
2017-07-29 01-PM,2630,2648.99,2612.98,2641.98
2017-07-29 02-PM,2630,2645,2620,2640.01
2017-07-29 03-PM,2641.98,2669.86,2605.5,2657.76
2017-07-29 04-PM,2640.01,2660,2630.01,2675
2017-07-29 05-PM,2657.76,2690,2629,2679
2017-07-29 06-PM,2675,2690,2661.13,2678.99
2017-07-29 07-PM,2679,2679,2678.99,2678.99
2017-07-29 08-PM,2678.99,2678.99,2678.99,2678.99
2017-07-29 09-PM,2678.99,2678.99,2678.99,2678.99
2017-07-29 10-PM,2678.99,2678.99,2678.99,2678.99
2017-07-29 11-PM,2678.99,2678.99,2678.99,2655.54
2017-07-30 12-AM,2678.99,2690,2655.54,2655.94
2017-07-30 01-AM,2655.54,2681.95,2651,2667.83
2017-07-30 02-AM,2655.94,2667.83,2652.12,2651
2017-07-30 03-AM,2667.83,2667.83,2629,2659.99
2017-07-30 04-AM,2651,2660.55,2636.02,2624.32
2017-07-30 05-AM,2659.99,2660,2612,2580
2017-07-30 06-AM,2624.32,2624.32,2580,2590.33
2017-07-30 07-AM,2580,2605.35,2580,2600
2017-07-30 08-AM,2590.33,2610.99,2585,2618.72
2017-07-30 09-AM,2600,2637.97,2599.51,2615.01
2017-07-30 10-AM,2618.72,2627,2606.01,2611.06
2017-07-30 11-AM,2615.01,2639.69,2588.7,2605.16
2017-07-30 12-PM,2611.06,2637,2590.19,2588
2017-07-30 01-PM,2605.16,2619.99,2573.92,2621.5
2017-07-30 02-PM,2588,2631,2577.01,2632
2017-07-30 03-PM,2621.5,2636.79,2606.15,2626.5
2017-07-30 04-PM,2632,2632.92,2607,2676.01
2017-07-30 05-PM,2626.5,2758.4,2600,2699.98
2017-07-30 06-PM,2676.01,2712.12,2670.01,2705
2017-07-30 07-PM,2699.98,2732.87,2685.01,2686.3
2017-07-30 08-PM,2705,2715,2685,2700.87
2017-07-30 09-PM,2686.3,2714.98,2685,2685.01
2017-07-30 10-PM,2700.87,2714.98,2685,2683.27
2017-07-30 11-PM,2685.01,2702.99,2676.95,2703.58
2017-07-31 12-AM,2683.27,2710,2677.7,2698.99
2017-07-31 01-AM,2703.58,2703.58,2677.85,2685.01
2017-07-31 02-AM,2698.99,2699,2684,2685
2017-07-31 03-AM,2685.01,2698.81,2675,2655.99
2017-07-31 04-AM,2685,2685,2645,2669
2017-07-31 05-AM,2655.99,2694.48,2655.99,2657
2017-07-31 06-AM,2669,2699,2635.04,2670.49
2017-07-31 07-AM,2657,2680.94,2629,2674.98
2017-07-31 08-AM,2670.49,2686,2650.23,2670
2017-07-31 09-AM,2674.98,2677.99,2639,2677.03
2017-07-31 10-AM,2670,2682.99,2650.01,2692.5
2017-07-31 11-AM,2677.03,2700,2651.26,2711.97
2017-07-31 12-PM,2692.5,2720,2682.42,2694.48
2017-07-31 01-PM,2711.97,2720,2680,2709.16
2017-07-31 02-PM,2694.48,2720,2675,2711
2017-07-31 03-PM,2709.16,2720,2700.99,2709.99
2017-07-31 04-PM,2711,2720,2707,2675.92
2017-07-31 05-PM,2709.99,2720,2199,2695
2017-07-31 06-PM,2675.92,2695,2665.18,2719
2017-07-31 07-PM,2695,2720,2682.02,2729.09
2017-07-31 08-PM,2719,2742.99,2708.25,2723
2017-07-31 09-PM,2729.09,2745.1,2700,2730
2017-07-31 10-PM,2723,2733.99,2715,2728.9
2017-07-31 11-PM,2730,2730,2717.73,2723.52
2017-08-01 12-AM,2728.9,2728.9,2708.26,2710.14
2017-08-01 01-AM,2723.52,2723.98,2709.12,2710.98
2017-08-01 02-AM,2710.14,2723.99,2709.06,2739
2017-08-01 03-AM,2710.98,2739,2709.01,2739.73
2017-08-01 04-AM,2739,2742.5,2720.01,2762
2017-08-01 05-AM,2739.73,2762,2729,2749.99
2017-08-01 06-AM,2762,2780,2737,2690
2017-08-01 07-AM,2749.99,2759.99,2640.04,2560
2017-08-01 08-AM,2690,2740,2530,2620
2017-08-01 09-AM,2560,2620,2543.17,2659.91
2017-08-01 10-AM,2620,2670,2606,2656
2017-08-01 11-AM,2659.91,2687,2619.99,2650
2017-08-01 12-PM,2656,2670.36,2597.04,2606.5
2017-08-01 01-PM,2650,2651.13,2583,2630.5
2017-08-01 02-PM,2606.5,2655.57,2606.5,2613
2017-08-01 03-PM,2630.5,2655.57,2612,2637.5
2017-08-01 04-PM,2613,2640,2597,2639.94
2017-08-01 05-PM,2637.5,2642.16,2617.42,2649
2017-08-01 06-PM,2639.94,2652.26,2626.57,2661
2017-08-01 07-PM,2649,2663.79,2636.05,2641.5
2017-08-01 08-PM,2661,2661,2641.41,2653.82
2017-08-01 09-PM,2641.5,2653.9,2637.55,2645
2017-08-01 10-PM,2653.82,2655.57,2645,2622.61
2017-08-01 11-PM,2645,2645,2620.77,2610
2017-08-02 12-AM,2622.61,2646.29,2610,2627.08
2017-08-02 01-AM,2610,2627.55,2610,2649.99
2017-08-02 02-AM,2627.08,2649.99,2607,2649.89
2017-08-02 03-AM,2649.99,2651.5,2635.98,2653.99
2017-08-02 04-AM,2649.89,2653.99,2630.88,2660
2017-08-02 05-AM,2653.99,2660.24,2645,2662.88
2017-08-02 06-AM,2660,2663.21,2651.7,2660
2017-08-02 07-AM,2662.88,2662.88,2650,2647.01
2017-08-02 08-AM,2660,2663.13,2647.01,2663
2017-08-02 09-AM,2647.01,2663,2647,2675
2017-08-02 10-AM,2663,2680,2663,2695
2017-08-02 11-AM,2675,2720,2665.01,2719.89
2017-08-02 12-PM,2695,2721.61,2690,2673.93
2017-08-02 01-PM,2719.89,2719.89,2658.75,2667.5
2017-08-02 02-PM,2673.93,2686.95,2655.12,2666.04
2017-08-02 03-PM,2667.5,2683.54,2665,2672.45
2017-08-02 04-PM,2666.04,2681.07,2666.01,2683.47
2017-08-02 05-PM,2672.45,2707,2669.6,2683
2017-08-02 06-PM,2683.47,2692.95,2668.27,2674.96
2017-08-02 07-PM,2683,2700,2666,2667.11
2017-08-02 08-PM,2674.96,2682.84,2667,2673.99
2017-08-02 09-PM,2667.11,2682.5,2666,2676.74
2017-08-02 10-PM,2673.99,2705,2670.01,2683.49
2017-08-02 11-PM,2676.74,2683.49,2665,2667.76
2017-08-03 12-AM,2683.49,2683.54,2666.27,2682.22
2017-08-03 01-AM,2667.76,2710,2667.76,2670.01
2017-08-03 02-AM,2682.22,2691.92,2655,2689.12
2017-08-03 03-AM,2670.01,2689.21,2670,2680
2017-08-03 04-AM,2689.12,2690,2672.9,2664.87
2017-08-03 05-AM,2680,2692.94,2650.1,2670
2017-08-03 06-AM,2664.87,2682,2650,2673.36
2017-08-03 07-AM,2670,2680.77,2664.87,2679
2017-08-03 08-AM,2673.36,2682,2667.02,2683.01
2017-08-03 09-AM,2679,2698.99,2679,2690.14
2017-08-03 10-AM,2683.01,2698.99,2682.01,2690
2017-08-03 11-AM,2690.14,2700,2689.18,2688
2017-08-03 12-PM,2690,2701,2688,2698.68
2017-08-03 01-PM,2688,2698.81,2687,2696.97
2017-08-03 02-PM,2698.68,2698.69,2683.02,2704
2017-08-03 03-PM,2696.97,2720,2688.5,2718
2017-08-03 04-PM,2704,2720,2702.1,2708.01
2017-08-03 05-PM,2718,2730,2708.01,2720
2017-08-03 06-PM,2708.01,2750,2690,2729.97
2017-08-03 07-PM,2720,2744.98,2660,2721.05
2017-08-03 08-PM,2729.97,2730.85,2714,2719.54
2017-08-03 09-PM,2721.05,2726.97,2711.54,2724.46
2017-08-03 10-PM,2719.54,2724.52,2715,2715.31
2017-08-03 11-PM,2724.46,2729.99,2715.02,2732.5
2017-08-04 12-AM,2715.31,2732.5,2715.05,2731.07
2017-08-04 01-AM,2732.5,2749.2,2731.07,2727.06
2017-08-04 02-AM,2731.07,2744.74,2727.06,2725
2017-08-04 03-AM,2727.06,2733.99,2717.01,2729
2017-08-04 04-AM,2725,2733.97,2723.11,2738
2017-08-04 05-AM,2729,2738.81,2720,2749.2
2017-08-04 06-AM,2738,2749.2,2730,2749.2
2017-08-04 07-AM,2749.2,2749.2,2734.03,2776
2017-08-04 08-AM,2749.2,2792,2746,2786
2017-08-04 09-AM,2776,2790,2776,2789.9
2017-08-04 10-AM,2786,2791.98,2776.06,2792.99
2017-08-04 11-AM,2789.9,2799.99,2780.38,2780
2017-08-04 12-PM,2792.99,2796.98,2780,2786
2017-08-04 01-PM,2780,2790,2780,2786
2017-08-04 02-PM,2786,2789,2785,2794
2017-08-04 03-PM,2786,2794,2778.2,2795.99
2017-08-04 04-PM,2794,2799.8,2787.31,2790
2017-08-04 05-PM,2795.99,2795.99,2780.01,2795.97
2017-08-04 06-PM,2790,2795.97,2780.01,2788.1
2017-08-04 07-PM,2795.97,2795.97,2783.01,2794.97
2017-08-04 08-PM,2788.1,2795,2780.01,2794.84
2017-08-04 09-PM,2794.97,2794.97,2778.86,2795
2017-08-04 10-PM,2794.84,2795,2781.02,2795.97
2017-08-04 11-PM,2795,2795.97,2784,2794.7
2017-08-05 12-AM,2795.97,2795.97,2785,2795
2017-08-05 01-AM,2794.7,2799,2780.3,2840
2017-08-05 02-AM,2795,2840,2790,2988.05
2017-08-05 03-AM,2840,3000,2838.65,3009
2017-08-05 04-AM,2988.05,3020,2978.87,2988
2017-08-05 05-AM,3009,3020,2983,3030
2017-08-05 06-AM,2988,3050,2985,2990
2017-08-05 07-AM,3030,3048,2985.2,3053.1
2017-08-05 08-AM,2990,3077,2990,3091.5
2017-08-05 09-AM,3053.1,3180,3045.77,3090
2017-08-05 10-AM,3091.5,3100,3052,3032.1
2017-08-05 11-AM,3090,3090,3030,3049
2017-08-05 12-PM,3032.1,3058.49,3031.12,3059.43
2017-08-05 01-PM,3049,3059.44,3041.03,3109.6
2017-08-05 02-PM,3059.43,3109.99,3053,3085
2017-08-05 03-PM,3109.6,3109.6,3070.02,3147
2017-08-05 04-PM,3085,3150,3085,3135
2017-08-05 05-PM,3147,3150,3127.94,3136
2017-08-05 06-PM,3135,3149.99,3101.97,3134
2017-08-05 07-PM,3136,3146,3110.04,3105.13
2017-08-05 08-PM,3134,3142,3105.13,3090
2017-08-05 09-PM,3105.13,3118.58,3068,3081
2017-08-05 10-PM,3090,3100,3077.04,3090
2017-08-05 11-PM,3081,3095.96,3068,3100
2017-08-06 12-AM,3090,3119.98,3082.03,3069.01
2017-08-06 01-AM,3100,3100,3068,3070.05
2017-08-06 02-AM,3069.01,3086.06,3068,3080
2017-08-06 03-AM,3070.05,3084.98,3068,3068
2017-08-06 04-AM,3080,3084.98,3068,3068
2017-08-06 05-AM,3068,3080.27,3068,3103.46
2017-08-06 06-AM,3068,3104.99,3068,3068
2017-08-06 07-AM,3103.46,3103.46,3068,3060
2017-08-06 08-AM,3068,3075.29,3031.15,3083.12
2017-08-06 09-AM,3060,3083.34,3049,3095.65
2017-08-06 10-AM,3083.12,3119.01,3074.09,3075.5
2017-08-06 11-AM,3095.65,3100,3075.5,3094.28
2017-08-06 12-PM,3075.5,3094.28,3075.5,3094.76
2017-08-06 01-PM,3094.28,3100,3078.03,3139
2017-08-06 02-PM,3094.76,3139,3092.11,3130
2017-08-06 03-PM,3139,3140,3120.01,3150
2017-08-06 04-PM,3130,3150,3122.5,3140
2017-08-06 05-PM,3150,3150,3130.12,3148.94
2017-08-06 06-PM,3140,3149,3130.13,3140.4
2017-08-06 07-PM,3148.94,3150,3136,3165.13
2017-08-06 08-PM,3140.4,3180,3137,3160
2017-08-06 09-PM,3165.13,3179.99,3141.01,3168.8
2017-08-06 10-PM,3160,3168.96,3145,3154
2017-08-06 11-PM,3168.8,3171.15,3150.07,3168.87
2017-08-07 12-AM,3154,3170.2,3153.14,3157.99
2017-08-07 01-AM,3168.87,3168.87,3139,3160.95
2017-08-07 02-AM,3157.99,3166.98,3138.89,3159
2017-08-07 03-AM,3160.95,3160.95,3140.21,3142.02
2017-08-07 04-AM,3159,3159,3142,3155.3
2017-08-07 05-AM,3142.02,3160,3141,3149
2017-08-07 06-AM,3155.3,3159.94,3140,3135
2017-08-07 07-AM,3149,3151.98,3131,3152
2017-08-07 08-AM,3135,3152,3135,3167.89
2017-08-07 09-AM,3152,3169,3139,3176.33
2017-08-07 10-AM,3167.89,3176.33,3152.35,3298
2017-08-07 11-AM,3176.33,3300,3165.28,3343
2017-08-07 12-PM,3298,3350,3295,3312.8
2017-08-07 01-PM,3343,3343,3290.2,3290
2017-08-07 02-PM,3312.8,3312.9,3230,3303.58
2017-08-07 03-PM,3290,3311.22,3280.92,3270
2017-08-07 04-PM,3303.58,3311.17,3269.94,3275
2017-08-07 05-PM,3270,3313,3240,3238
2017-08-07 06-PM,3275,3275,3235,3260.05
2017-08-07 07-PM,3238,3275.9,3200,3258.16
2017-08-07 08-PM,3260.05,3275.89,3252.29,3271.7
2017-08-07 09-PM,3258.16,3272,3252.35,3279.99
2017-08-07 10-PM,3271.7,3280,3260.02,3276
2017-08-07 11-PM,3279.99,3280,3270.51,3279.99
2017-08-08 12-AM,3276,3280,3260.01,3260.08
2017-08-08 01-AM,3279.99,3279.99,3260,3279.86
2017-08-08 02-AM,3260.08,3280,3259,3295
2017-08-08 03-AM,3279.86,3295,3262.56,3315
2017-08-08 04-AM,3295,3315,3290,3310
2017-08-08 05-AM,3315,3315,3292.89,3309.7
2017-08-08 06-AM,3310,3310,3292,3315
2017-08-08 07-AM,3309.7,3315,3296.83,3330
2017-08-08 08-AM,3315,3337,3307.01,3316
2017-08-08 09-AM,3330,3335,3301.01,3304
2017-08-08 10-AM,3316,3324.46,3303,3320
2017-08-08 11-AM,3304,3324,3301.12,3334.9
2017-08-08 12-PM,3320,3339.5,3310,3276.4
2017-08-08 01-PM,3334.9,3348.56,3276.4,3278.5
2017-08-08 02-PM,3276.4,3310,3276.4,3299.99
2017-08-08 03-PM,3278.5,3309.99,3278.5,3290
2017-08-08 04-PM,3299.99,3300,3275.93,3299.97
2017-08-08 05-PM,3290,3300,3281.6,3298.96
2017-08-08 06-PM,3299.97,3299.99,3285,3329
2017-08-08 07-PM,3298.96,3330,3298.96,3334
2017-08-08 08-PM,3329,3347.1,3316.7,3329.5
2017-08-08 09-PM,3334,3339,3302.02,3348
2017-08-08 10-PM,3329.5,3348,3329,3335
2017-08-08 11-PM,3348,3348,3335,3326.06
2017-08-09 12-AM,3335,3347.9,3326.06,3320
2017-08-09 01-AM,3326.06,3339.93,3320,3295
2017-08-09 02-AM,3320,3320,3290,3290
2017-08-09 03-AM,3295,3315.78,3285.96,3290
2017-08-09 04-AM,3290,3309.9,3285.1,3318
2017-08-09 05-AM,3290,3318,3281.49,3297.09
2017-08-09 06-AM,3318,3318,3275,3300
2017-08-09 07-AM,3297.09,3312.19,3271.5,3297.57
2017-08-09 08-AM,3300,3309.47,3282.05,3279.93
2017-08-09 09-AM,3297.57,3298.99,3250.01,3214.98
2017-08-09 10-AM,3279.93,3284.87,3187,3231.01
2017-08-09 11-AM,3214.98,3265,3206,3221.01
2017-08-09 12-PM,3231.01,3247.11,3220.06,3220.13
2017-08-09 01-PM,3221.01,3232,3205,3185
2017-08-09 02-PM,3220.13,3252,3180,3240
2017-08-09 03-PM,3185,3252,3185,3232.69
2017-08-09 04-PM,3240,3272,3180,3249.97
2017-08-09 05-PM,3232.69,3272,3185.03,3271.9
2017-08-09 06-PM,3249.97,3272,3235.16,3295.01
2017-08-09 07-PM,3271.9,3299,3261,3324
2017-08-09 08-PM,3295.01,3330,3295,3315.5
2017-08-09 09-PM,3324,3330,3303.31,3303.31
2017-08-09 10-PM,3315.5,3316.52,3303.31,3315
2017-08-09 11-PM,3303.31,3315,3303.3,3303.3
2017-08-10 12-AM,3315,3319,3303.3,3303.44
2017-08-10 01-AM,3303.3,3319,3303.3,3303.5
2017-08-10 02-AM,3303.44,3319.99,3303.44,3307
2017-08-10 03-AM,3303.5,3317,3303.3,3300
2017-08-10 04-AM,3307,3315,3280,3309.01
2017-08-10 05-AM,3300,3309.8,3287,3317.99
2017-08-10 06-AM,3309.01,3319.67,3290,3337
2017-08-10 07-AM,3317.99,3337,3314,3330.02
2017-08-10 08-AM,3337,3345,3318,3349.9
2017-08-10 09-AM,3330.02,3352.98,3330,3340
2017-08-10 10-AM,3349.9,3349.9,3331,3340
2017-08-10 11-AM,3340,3340,3331,3349.99
2017-08-10 12-PM,3340,3350,3332.22,3350
2017-08-10 01-PM,3349.99,3350,3337,3374
2017-08-10 02-PM,3350,3377,3345.1,3367
2017-08-10 03-PM,3374,3393,3365.11,3373.99
2017-08-10 04-PM,3367,3383,3325.6,3352
2017-08-10 05-PM,3373.99,3374.99,3310,3356.8
2017-08-10 06-PM,3352,3370,3333.01,3366.9
2017-08-10 07-PM,3356.8,3370,3316.13,3365.79
