Date,Open,High,Low,Close,Volume From,Volume To
2017-07-16 10-PM,1923.83,1970,1920.89,1970,28581,9301.81
2017-07-16 11-PM,1970,2000,1944.36,1957.62,43316,9414.36
2017-07-17 12-AM,1957.62,1968.29,1944.79,1958.54,0.7897,1539.12
2017-07-17 01-AM,1958.54,1996,1957.16,1996,43222,4061.01
2017-07-17 02-AM,1996,1996,1960,1980.6,29983,5581.29
2017-07-17 03-AM,1980.6,1988.99,1975.02,1980.01,33970,3824.01
2017-07-17 04-AM,1980.01,2045.42,1980.01,2045.42,43709,18463.59
2017-07-17 05-AM,2045.42,2058,2031.01,2058,43164,10299.12
2017-07-17 06-AM,2058,2117,2050.41,2100,14.81,30974.88
2017-07-17 07-AM,2100,2220.91,2091,2179,32.42,70227.28
2017-07-17 08-AM,2179,2188.88,2165,2165.21,19968,20772.82
2017-07-17 09-AM,2165.21,2170,2100,2120.01,22.56,47834.15
2017-07-17 10-AM,2120.01,2132.86,2060,2072.69,24.91,52144.07
2017-07-17 11-AM,2072.69,2080,2014.36,2014.36,45962,22915.07
2017-07-17 12-PM,2014.36,2044.42,2014.36,2042,17.24,34965.79
2017-07-17 01-PM,2042,2070,2022,2042.99,43355,26429.72
2017-07-17 02-PM,2042.99,2100.1,2032,2100,43315,7845.58
2017-07-17 03-PM,2100,2125.54,2077.53,2087,43356,29277.31
2017-07-17 04-PM,2087,2095,2080,2082,35186,12442.34
2017-07-17 05-PM,2082,2150,2081.84,2141.43,44501,23841.39
2017-07-17 06-PM,2141.43,2167,2121.55,2141,19.78,42439.88
2017-07-17 07-PM,2141,2165,2122.42,2129.98,43136,11119.62
2017-07-17 08-PM,2129.98,2165,2126.19,2140,41913,21709.64
2017-07-17 09-PM,2140,2150,2138,2150,34182,19146.06
2017-07-17 10-PM,2150,2162,2144,2162,17046,20335.38
2017-07-17 11-PM,2162,2185.63,2160.3,2179.5,22.44,48813.93
2017-07-18 12-AM,2179.5,2190,2173,2181.26,46813,7143.03
2017-07-18 01-AM,2181.26,2189.62,2138.12,2170.54,17624,9713.7
2017-07-18 02-AM,2170.54,2185.19,2169,2170,46054,4907.14
2017-07-18 03-AM,2170,2190.53,2166.49,2179.89,15738,5309.69
2017-07-18 04-AM,2179.89,2189.99,2152,2189.99,41275,2453.59
2017-07-18 05-AM,2189.99,2227.56,2166.81,2223.11,15.35,33918.12
2017-07-18 06-AM,2223.11,2259.45,2215,2235,43173,31415.71
2017-07-18 07-AM,2235,2300,2228,2260.01,15.21,34345.24
2017-07-18 08-AM,2260.01,2273.76,2245,2245.3,23682,26272.1
2017-07-18 09-AM,2245.3,2256.98,2227,2250,26877,19588.57
2017-07-18 10-AM,2250,2264.99,2232,2245,21582,5838.46
2017-07-18 11-AM,2245,2286,2240.01,2275.02,16316,21377.7
2017-07-18 12-PM,2275.02,2293.98,2275,2278,17989,10246.37
2017-07-18 01-PM,2278,2314,2277.05,2311.89,21763,19771.5
2017-07-18 02-PM,2311.89,2329,2280,2329,22555,24476.73
2017-07-18 03-PM,2329,2338,2300,2330,18.71,43519.42
2017-07-18 04-PM,2330,2334.99,2252.55,2265,17.87,40863.42
2017-07-18 05-PM,2265,2334.94,2265,2304.2,41395,11804.23
2017-07-18 06-PM,2304.2,2350.14,2300.01,2305,43110,23508.5
2017-07-18 07-PM,2305,2329.99,2300,2314,17.69,40991.35
2017-07-18 08-PM,2314,2356.38,2308,2339.94,41.76,97174.1
2017-07-18 09-PM,2339.94,2339.94,2296.4,2327.69,43195,12510.16
2017-07-18 10-PM,2327.69,2327.69,2255,2267.86,43349,15807.81
2017-07-18 11-PM,2267.86,2287.39,2258.57,2284.98,11689,2997.34
2017-07-19 12-AM,2284.98,2295.38,2255.01,2271.22,13912,5404.09
2017-07-19 01-AM,2271.22,2271.44,2251,2258.77,15432,9984.99
2017-07-19 02-AM,2258.77,2271.46,2251.32,2251.32,24473,3776.22
2017-07-19 03-AM,2251.32,2308,2251.32,2300,20699,21897.03
2017-07-19 04-AM,2300,2309.99,2298,2298,41275,2608.07
2017-07-19 05-AM,2298,2320,2298,2320,43256,11693.09
2017-07-19 06-AM,2320,2360,2320,2344.42,13.62,31976.2
2017-07-19 07-AM,2344.42,2382.88,2335.01,2382.88,34851,16445.63
2017-07-19 08-AM,2382.88,2385.18,2371.2,2378.01,23529,15811.84
2017-07-19 09-AM,2378.01,2383,2347.93,2355,43141,23663.49
2017-07-19 10-AM,2355,2378.98,2355,2361,30713,6735.49
2017-07-19 11-AM,2361,2385.33,2341.62,2353.36,23224,20406.4
2017-07-19 12-PM,2353.36,2362,2321,2327.07,43109,21060.74
2017-07-19 01-PM,2327.07,2339.98,2283.06,2300,43227,17346.15
2017-07-19 02-PM,2300,2352.22,2280,2332.2,33451,20673.27
2017-07-19 03-PM,2332.2,2362,2315.25,2315.25,43195,12581.78
2017-07-19 04-PM,2315.25,2341.03,2285.1,2300.1,19207,19745.46
2017-07-19 05-PM,2300.1,2327.69,2300.1,2307.13,35125,9163.48
2017-07-19 06-PM,2307.13,2334.51,2299,2305.58,16.26,37586.21
2017-07-19 07-PM,2305.58,2310,2257.2,2276.98,35765,29586.99
2017-07-19 08-PM,2276.98,2287.38,2252,2278.03,15.16,34345.23
2017-07-19 09-PM,2278.03,2316.97,2275.12,2299,10.0,22978.73
2017-07-19 10-PM,2299,2303.42,2280.36,2303.42,33725,13580.45
2017-07-19 11-PM,2303.42,2311.49,2283.08,2301.83,45658,2861.44
2017-07-20 12-AM,2301.83,2310.97,2291.05,2307.8,31079,6575.4
2017-07-20 01-AM,2307.8,2311.14,2292.32,2296.38,32568,8940.31
2017-07-20 02-AM,2296.38,2325,2294,2320,33725,13663.86
2017-07-20 03-AM,2320,2335,2308,2327.99,5.0,11623.41
2017-07-20 04-AM,2327.99,2328,2316.5,2320,32203,9013.81
2017-07-20 05-AM,2320,2334.99,2320,2320.14,27030,4046.14
2017-07-20 06-AM,2320.14,2335.29,2320,2320.01,43317,11811.39
2017-07-20 07-AM,2320.01,2326.99,2299.08,2306.09,13667,14699.75
2017-07-20 08-AM,2306.09,2321.99,2300.23,2321.99,17168,3409.3
2017-07-20 09-AM,2321.99,2321.99,2301.4,2303.28,43139,18518.66
2017-07-20 10-AM,2303.28,2341.49,2301.4,2316,47239,12249.67
2017-07-20 11-AM,2316,2450,2310,2415,29.67,70765.56
2017-07-20 12-PM,2415,2518,2403.9,2480,34.56,85513.37
2017-07-20 01-PM,2480,2574.99,2480,2549.1,26.24,66436.63
2017-07-20 02-PM,2549.1,2580,2523.7,2528.7,31.59,80730.66
2017-07-20 03-PM,2528.7,2615,2528.7,2580,31.44,81503.88
2017-07-20 04-PM,2580,2624.82,2571.03,2580.03,27.86,72672.03
2017-07-20 05-PM,2580.03,2612.16,2550,2571,43273,56706.11
2017-07-20 06-PM,2571,2610,2520,2600,17.42,44768.67
2017-07-20 07-PM,2600,2635,2598.4,2626.98,43449,39603.38
2017-07-20 08-PM,2626.98,2679,2608,2678.9,31.62,83747.63
2017-07-20 09-PM,2678.9,2730,2662,2697,25.64,69255.96
2017-07-20 10-PM,2697,2750.72,2697,2750.72,27.75,75770.48
2017-07-20 11-PM,2750.72,2817.78,2662.45,2736.85,35.11,96513.34
2017-07-21 12-AM,2736.85,2769.97,2603,2680,32387,26444.58
2017-07-21 01-AM,2680,2712.3,2653.17,2695.6,15797,11863.83
2017-07-21 02-AM,2695.6,2714,2616.34,2640,22433,17611.89
2017-07-21 03-AM,2640,2640,2572,2593.97,20180,11801.4
2017-07-21 04-AM,2593.97,2660,2593.97,2648,23924,20104.27
2017-07-21 05-AM,2648,2700,2645,2700,42095,11094.06
2017-07-21 06-AM,2700,2733.54,2640.5,2690,23255,26017.93
2017-07-21 07-AM,2690,2695.3,2643.08,2670.29,41760,13666.91
2017-07-21 08-AM,2670.29,2683.07,2601.5,2615,14032,16823.64
2017-07-21 09-AM,2615,2695,2615,2655.02,17715,19794.29
2017-07-21 10-AM,2655.02,2666.97,2610,2610,44409,21633.41
2017-07-21 11-AM,2610,2656.97,2605,2656,43170,29141.28
2017-07-21 12-PM,2656,2716,2656,2701,42917,19280.9
2017-07-21 01-PM,2701,2719.5,2681.13,2682,19450,12159.71
2017-07-21 02-PM,2682,2693,2671.77,2681,43438,11076.72
2017-07-21 03-PM,2681,2690,2675,2679,19845,14845.93
2017-07-21 04-PM,2679,2691,2667.5,2680,23408,7072.73
2017-07-21 05-PM,2680,2691,2636.01,2651.69,44713,16522.47
2017-07-21 06-PM,2651.69,2693.98,2630,2667.5,13850,33097.04
2017-07-21 07-PM,2667.5,2667.5,2629.61,2648.04,16193,14368.47
2017-07-21 08-PM,2648.04,2648.57,2630,2648.57,20121,6737.83
2017-07-21 09-PM,2648.57,2665,2615,2664.88,16923,14404.79
2017-07-21 10-PM,2664.88,2678,2625.53,2650,32356,23486.17
2017-07-21 11-PM,2650,2670.61,2647,2670.61,18019,14579.97
2017-07-22 12-AM,2670.61,2680,2653.78,2661.71,43254,8155.47
2017-07-22 01-AM,2661.71,2687.99,2661.71,2686.19,20607,17542.48
2017-07-22 02-AM,2686.19,2699.2,2666.2,2683.4,47453,32936.39
2017-07-22 03-AM,2683.4,2683.4,2673.01,2673.2,0.9946,2662.75
2017-07-22 04-AM,2673.2,2673.2,2653.17,2667.82,35462,7935.18
2017-07-22 05-AM,2667.82,2702,2663.9,2695.1,43287,18007.03
2017-07-22 06-AM,2695.1,2704,2690.7,2704,32264,15866.33
2017-07-22 07-AM,2704,2725,2691.1,2718,31260,23914.03
2017-07-22 08-AM,2718,2787,2718,2758,24.18,66619.56
2017-07-22 09-AM,2758,2770,2753,2766,43114,38995.96
2017-07-22 10-AM,2766,2843.97,2765,2808.2,33.23,93028.43
2017-07-22 11-AM,2808.2,2820,2770.2,2775,13.62,38182.64
2017-07-22 12-PM,2775,2787.88,2751,2785.42,19937,23700.12
2017-07-22 01-PM,2785.42,2787.76,2735.01,2735.01,34912,24739.61
2017-07-22 02-PM,2735.01,2780,2735.01,2761.01,15.45,42709.96
2017-07-22 03-PM,2761.01,2774,2750.2,2770,43163,11869.51
2017-07-22 04-PM,2770,2799.99,2761,2786,17624,12482.45
2017-07-22 05-PM,2786,2800,2780,2799.99,15432,12330.48
2017-07-22 06-PM,2799.99,2860,2772,2784.99,13.28,37440.18
2017-07-22 07-PM,2784.99,2790,2770,2789,43406,5862.75
2017-07-22 08-PM,2789,2789.99,2770.13,2781.8,43314,7802.21
2017-07-22 09-PM,2781.8,2789.11,2760,2779.23,19207,23624.43
2017-07-22 10-PM,2779.23,2794.99,2764.54,2772,17319,17948.01
2017-07-22 11-PM,2772,2792.26,2765.95,2779.24,23743,4587.13
2017-07-23 12-AM,2779.24,2805,2779.23,2795.82,26359,10390.07
2017-07-23 01-AM,2795.82,2814.99,2791.75,2791.76,17593,9750.88
2017-07-23 02-AM,2791.76,2808.7,2775,2775,29677,13386.74
2017-07-23 03-AM,2775,2781.97,2775,2781,15067,12255.68
2017-07-23 04-AM,2781,2781.99,2747.53,2759.98,43196,16710.32
2017-07-23 05-AM,2759.98,2780,2750.74,2771.97,43317,14071.18
2017-07-23 06-AM,2771.97,2771.97,2750,2750.01,31837,10670.89
2017-07-23 07-AM,2750.01,2750.91,2720.01,2738.42,45200,28025.26
2017-07-23 08-AM,2738.42,2738.42,2720,2720.1,20363,28768.76
2017-07-23 09-AM,2720.1,2750,2720.1,2728.38,45505,22591.28
2017-07-23 10-AM,2728.38,2741,2720.04,2720.04,43294,37349.27
2017-07-23 11-AM,2720.04,2740,2680,2701.9,21.67,58525.74
2017-07-23 12-PM,2701.9,2724,2660,2723.99,43154,62201.13
2017-07-23 01-PM,2723.99,2736,2710.01,2714,26573,29191.44
2017-07-23 02-PM,2714,2770,2714,2763,19.49,53633.99
2017-07-23 03-PM,2763,2767.89,2747.5,2754,21186,4348.02
2017-07-23 04-PM,2754,2754,2720.9,2726.17,14.26,38960.66
2017-07-23 05-PM,2726.17,2753.6,2722.2,2731,14305,9293.77
2017-07-23 06-PM,2731,2750,2718.85,2730.24,27089,10233.69
2017-07-23 07-PM,2730.24,2747.41,2720,2723.34,43254,9836.61
2017-07-23 08-PM,2723.34,2752.71,2723.33,2752.71,43162,9046.83
2017-07-23 09-PM,2752.71,2752.71,2728.38,2728.4,27211,21245.58
2017-07-23 10-PM,2728.4,2748.84,2715,2723.93,13728,22867.03
2017-07-23 11-PM,2723.93,2724,2710.05,2710.05,11902,22625.71
2017-07-24 12-AM,2710.05,2721,2710,2721,27760,4766.45
2017-07-24 01-AM,2721,2750,2720.13,2728.38,43143,32855.5
2017-07-24 02-AM,2728.38,2743.74,2728.37,2735,22341,9864.1
2017-07-24 03-AM,2735,2735.1,2716.14,2732.36,43196,16498.29
2017-07-24 04-AM,2732.36,2739.95,2716.14,2737.99,16469,6683.34
2017-07-24 05-AM,2737.99,2737.99,2700.01,2720.01,43166,19837.7
2017-07-24 06-AM,2720.01,2730,2702.01,2713.11,45017,11506.6
2017-07-24 07-AM,2713.11,2733,2712.39,2733,24593,15424.32
2017-07-24 08-AM,2733,2733,2704,2728,11841,17170.58
2017-07-24 09-AM,2728,2734.99,2721.4,2732,43193,8307.56
2017-07-24 10-AM,2732,2733.99,2724.1,2733.99,43224,11058.7
2017-07-24 11-AM,2733.99,2735,2728.45,2735,43225,15041.4
2017-07-24 12-PM,2735,2740,2725,2726.17,43282,19658.94
2017-07-24 01-PM,2726.17,2753.59,2725,2752,43356,38098.5
2017-07-24 02-PM,2752,2753,2735,2735.31,28246,15859.32
2017-07-24 03-PM,2735.31,2747.99,2730,2736,13547,6490.26
2017-07-24 04-PM,2736,2750,2730.01,2737,42826,11433.69
2017-07-24 05-PM,2737,2750,2730.6,2730.6,46905,17191.14
2017-07-24 06-PM,2730.6,2738,2730.6,2730.6,41730,11330.72
2017-07-24 07-PM,2730.6,2749,2730.6,2747.96,9.0,24673.92
2017-07-24 08-PM,2747.96,2748,2730.62,2734.04,43315,10412.67
2017-07-24 09-PM,2734.04,2749,2730,2734.16,23012,4468.24
2017-07-24 10-PM,2734.16,2748.99,2734.16,2744.14,35827,8174.21
2017-07-24 11-PM,2744.14,2748.99,2736.01,2748.97,15707,3923.36
2017-07-25 12-AM,2748.97,2749,2736,2748,43437,8550.36
2017-07-25 01-AM,2748,2748.99,2736,2748.97,0.1366,374.81
2017-07-25 02-AM,2748.97,2748.97,2736,2747.98,21186,4345.37
2017-07-25 03-AM,2747.98,2747.98,2735.01,2735.05,0.7692,2105.16
2017-07-25 04-AM,2735.05,2748.99,2735.01,2748.99,28246,15812.33
2017-07-25 05-AM,2748.99,2748.99,2730,2741.3,27454,10274.29
2017-07-25 06-AM,2741.3,2743,2672,2695,43330,48934.29
2017-07-25 07-AM,2695,2730,2660,2663.01,17.29,46323.47
2017-07-25 08-AM,2663.01,2719.5,2663.01,2711,12267,22456.04
2017-07-25 09-AM,2711,2717,2671.77,2671.77,43167,22362.3
2017-07-25 10-AM,2671.77,2685.19,2625.52,2639.7,28460,33942.78
2017-07-25 11-AM,2639.7,2645,2580,2620.94,18.67,48632.64
2017-07-25 12-PM,2620.94,2621.3,2560,2575.5,16.35,42341.35
2017-07-25 01-PM,2575.5,2599.99,2551.12,2585.01,14.63,37608.46
2017-07-25 02-PM,2585.01,2610,2565,2580.1,18.57,48089.92
2017-07-25 03-PM,2580.1,2609,2580.1,2600,41791,15967.01
2017-07-25 04-PM,2600,2619,2565.05,2568,43141,25893.53
2017-07-25 05-PM,2568,2587.78,2561.12,2571.04,25355,17201.95
2017-07-25 06-PM,2571.04,2593.97,2556.46,2566.69,42522,15824.39
2017-07-25 07-PM,2566.69,2675.24,2550,2600,46.58,121388.47
2017-07-25 08-PM,2600,2619,2564,2590.14,43351,23059.91
2017-07-25 09-PM,2590.14,2620,2575.37,2580,14.78,38313.27
2017-07-25 10-PM,2580,2589.99,2531,2572,43316,10471.67
2017-07-25 11-PM,2572,2602,2563.01,2582.01,42186,18475.11
2017-07-26 12-AM,2582.01,2630,2582.01,2615,43139,20951.07
2017-07-26 01-AM,2615,2621.3,2599.01,2621.3,27030,4553.52
2017-07-26 02-AM,2621.3,2621.3,2572.05,2584.99,43406,5480.76
2017-07-26 03-AM,2584.99,2590,2550,2584.78,11383,8499.76
2017-07-26 04-AM,2584.78,2627.38,2571.03,2581.14,43284,7971.15
2017-07-26 05-AM,2581.14,2585.36,2545,2564.99,19025,6447.4
2017-07-26 06-AM,2564.99,2564.99,2506.38,2529,43229,22910.88
2017-07-26 07-AM,2529,2529,2509,2525,12571,16011.48
2017-07-26 08-AM,2525,2550,2505.92,2548.99,34090,14964.14
2017-07-26 09-AM,2548.99,2550,2529.12,2547.99,27426,6982.43
2017-07-26 10-AM,2547.99,2575,2547.99,2562,41365,10565.91
2017-07-26 11-AM,2562,2584,2545,2574.7,43421,43761.98
2017-07-26 12-PM,2574.7,2595.9,2547,2547,35.96,92063.86
2017-07-26 01-PM,2547,2547,2476,2485,26.66,66878.76
2017-07-26 02-PM,2485,2532.3,2480.12,2516.99,17441,26318.73
2017-07-26 03-PM,2516.99,2525,2450,2459.8,20.52,50742.92
2017-07-26 04-PM,2459.8,2478.78,2426.95,2452.94,33909,29209.43
2017-07-26 05-PM,2452.94,2481,2422,2458.11,20241,16075.34
2017-07-26 06-PM,2458.11,2487,2458,2487,17958,8636.2
2017-07-26 07-PM,2487,2525,2467.56,2491.76,11780,10776.39
2017-07-26 08-PM,2491.76,2524.32,2491.76,2524,43164,13319.88
2017-07-26 09-PM,2524,2531.3,2500,2502.7,22798,16671.23
2017-07-26 10-PM,2502.7,2515.99,2476.89,2504.9,28246,14411.83
2017-07-26 11-PM,2504.9,2523.6,2495.59,2515,35855,10045.81
2017-07-27 12-AM,2515,2531.3,2515,2531.3,43255,11618.52
2017-07-27 01-AM,2531.3,2540,2518.95,2539.99,0.6683,1695.71
2017-07-27 02-AM,2539.99,2544.99,2526.52,2544.99,21582,6578.72
2017-07-27 03-AM,2544.99,2550,2528.09,2541.5,26330,6933.77
2017-07-27 04-AM,2541.5,2560,2536.15,2546.03,14336,11192.67
2017-07-27 05-AM,2546.03,2570,2545.72,2569.99,26724,9555.35
2017-07-27 06-AM,2569.99,2575.91,2544.23,2550,42795,8137.89
2017-07-27 07-AM,2550,2550,2510,2525.02,44621,8139.74
2017-07-27 08-AM,2525.02,2554.98,2525.02,2549.05,43525,8102.38
2017-07-27 09-AM,2549.05,2558,2547.81,2547.81,26724,9533.39
2017-07-27 10-AM,2547.81,2565,2546.81,2560,18810,19205.71
2017-07-27 11-AM,2560,2570,2540.03,2543,43174,38326.09
2017-07-27 12-PM,2543,2564.95,2516.9,2522,26877,22178.48
2017-07-27 01-PM,2522,2560,2521.3,2548.47,13.84,35214.36
2017-07-27 02-PM,2548.47,2555,2500,2537.99,43327,38227.73
2017-07-27 03-PM,2537.99,2537.99,2485,2519,43176,42813.35
2017-07-27 04-PM,2519,2548.04,2488.71,2527,25.42,63827.85
2017-07-27 05-PM,2527,2560,2520.53,2553,17.13,43684.96
2017-07-27 06-PM,2553,2564.98,2545.07,2555,26512,22289.67
2017-07-27 07-PM,2555,2564.98,2526.72,2550,20637,19314.37
2017-07-27 08-PM,2550,2555,2532.73,2554.99,41821,18176.6
2017-07-27 09-PM,2554.99,2620,2544.81,2601.42,59.59,153997.08
2017-07-27 10-PM,2601.42,2618.99,2591.6,2618.99,28.79,74959.03
2017-07-27 11-PM,2618.99,2625,2601.06,2625,28522,7277.1
2017-07-28 12-AM,2625,2629.77,2610,2629.77,15766,8985.81
2017-07-28 01-AM,2629.77,2630,2609.46,2626.98,43103,7868.35
2017-07-28 02-AM,2626.98,2627.9,2609.71,2619,43405,2909.93
2017-07-28 03-AM,2619,2619.98,2607.33,2607.33,14246,3634.67
2017-07-28 04-AM,2607.33,2619.99,2607.22,2610.88,27791,7229.39
2017-07-28 05-AM,2610.88,2623.79,2607.22,2623.78,30011,9989.4
2017-07-28 06-AM,2623.78,2640,2610.2,2625.53,43224,11817.17
2017-07-28 07-AM,2625.53,2687.69,2625.29,2671.77,30103,18111.86
2017-07-28 08-AM,2671.77,2710,2655.01,2700,19.42,52223.73
2017-07-28 09-AM,2700,2712,2670,2700,16589,17363.86
2017-07-28 10-AM,2700,2715.26,2653.46,2689.74,43266,41805.06
2017-07-28 11-AM,2689.74,2747,2677.01,2743.11,21.67,58988.33
2017-07-28 12-PM,2743.11,2748,2721,2729.97,43456,60519.62
2017-07-28 01-PM,2729.97,2747,2697.54,2727.49,21.85,59487.43
2017-07-28 02-PM,2727.49,2736.71,2650,2726.89,21.25,57490.62
2017-07-28 03-PM,2726.89,2726.89,2671.01,2718.86,18.91,51080.1
2017-07-28 04-PM,2718.86,2730,2695.64,2711.4,16.21,43998.15
2017-07-28 05-PM,2711.4,2731.1,2699.2,2724,11444,14429.86
2017-07-28 06-PM,2724,2726.99,2703,2720.66,19238,25792.27
2017-07-28 07-PM,2720.66,2730.99,2681.93,2697.99,46600,22412.89
2017-07-28 08-PM,2697.99,2697.99,2650.01,2678.31,20059,33563.33
2017-07-28 09-PM,2678.31,2720,2677.34,2718.99,17564,6701.76
2017-07-28 10-PM,2718.99,2735,2707.02,2722,33329,13381.76
2017-07-28 11-PM,2722,2735,2703.04,2703.04,14977,3824.05
2017-07-29 12-AM,2703.04,2715,2703,2703,0.763,2065.83
2017-07-29 01-AM,2703,2708,2681.01,2684.23,0.8262,2222.2
2017-07-29 02-AM,2684.23,2703.82,2655.6,2687.97,12510,11619.4
2017-07-29 03-AM,2687.97,2694.49,2664.81,2664.82,19784,9470.44
2017-07-29 04-AM,2664.82,2682.9,2640,2640.05,20911,12147.62
2017-07-29 05-AM,2640.05,2679.2,2640.05,2670.17,34425,13164.18
2017-07-29 06-AM,2670.17,2696.99,2670.17,2696.99,43406,5669.09
2017-07-29 07-AM,2696.99,2696.99,2652.01,2665,19815,12125.46
2017-07-29 08-AM,2665,2690,2650.01,2674,43106,16321.89
2017-07-29 09-AM,2674,2686.95,2650,2650.03,19085,12037.3
2017-07-29 10-AM,2650.03,2669.8,2620,2620,21732,19989.9
2017-07-29 11-AM,2620,2650,2600,2614,17.95,47093.16
2017-07-29 12-PM,2614,2643,2605.07,2630,33512,28641.92
2017-07-29 01-PM,2630,2648.99,2612.98,2630,43165,16599.34
2017-07-29 02-PM,2630,2645,2620,2641.98,22555,27951.95
2017-07-29 03-PM,2641.98,2669.86,2605.5,2640.01,36100,31632.4
2017-07-29 04-PM,2640.01,2660,2630.01,2657.76,43290,23965.85
2017-07-29 05-PM,2657.76,2690,2629,2675,35704,29251.86
2017-07-29 06-PM,2675,2690,2661.13,2679,23468,12416.63
2017-07-29 07-PM,2679,2679,2678.99,2678.99,0.1032,276.43
2017-07-29 08-PM,2678.99,2678.99,2678.99,2678.99,0.0,0.0
2017-07-29 09-PM,2678.99,2678.99,2678.99,2678.99,0.0,0.0
2017-07-29 10-PM,2678.99,2678.99,2678.99,2678.99,0.0,0.0
2017-07-29 11-PM,2678.99,2678.99,2678.99,2678.99,0.0,0.0
2017-07-30 12-AM,2678.99,2690,2655.54,2655.54,17046,25346.46
2017-07-30 01-AM,2655.54,2681.95,2651,2655.94,43192,5441.34
2017-07-30 02-AM,2655.94,2667.83,2652.12,2667.83,36192,7950.88
2017-07-30 03-AM,2667.83,2667.83,2629,2651,12844,8851.32
2017-07-30 04-AM,2651,2660.55,2636.02,2659.99,43617,16401.42
2017-07-30 05-AM,2659.99,2660,2612,2624.32,31929,18174.0
2017-07-30 06-AM,2624.32,2624.32,2580,2580,32417,28182.78
2017-07-30 07-AM,2580,2605.35,2580,2590.33,43293,32906.67
2017-07-30 08-AM,2590.33,2610.99,2585,2600,34151,20613.53
2017-07-30 09-AM,2600,2637.97,2599.51,2618.72,15128,16761.9
2017-07-30 10-AM,2618.72,2627,2606.01,2615.01,32629,15395.21
2017-07-30 11-AM,2615.01,2639.69,2588.7,2611.06,19.29,50467.11
2017-07-30 12-PM,2611.06,2637,2590.19,2605.16,13.74,35918.91
2017-07-30 01-PM,2605.16,2619.99,2573.92,2588,17.94,46507.02
2017-07-30 02-PM,2588,2631,2577.01,2621.5,43236,41809.23
2017-07-30 03-PM,2621.5,2636.79,2606.15,2632,21429,25162.08
2017-07-30 04-PM,2632,2632.92,2607,2626.5,43136,13629.32
2017-07-30 05-PM,2626.5,2758.4,2600,2676.01,32.91,88445.36
2017-07-30 06-PM,2676.01,2712.12,2670.01,2699.98,15.43,41531.81
2017-07-30 07-PM,2699.98,2732.87,2685.01,2705,43292,29971.56
2017-07-30 08-PM,2705,2715,2685,2686.3,43255,12385.39
2017-07-30 09-PM,2686.3,2714.98,2685,2700.87,43134,8150.13
2017-07-30 10-PM,2700.87,2714.98,2685,2685.01,43254,8243.49
2017-07-30 11-PM,2685.01,2702.99,2676.95,2683.27,34366,7883.41
2017-07-31 12-AM,2683.27,2710,2677.7,2703.58,11324,3530.83
2017-07-31 01-AM,2703.58,2703.58,2677.85,2698.99,0.53,1423.13
2017-07-31 02-AM,2698.99,2699,2684,2685.01,0.7758,2086.7
2017-07-31 03-AM,2685.01,2698.81,2675,2685,0.5522,1481.88
2017-07-31 04-AM,2685,2685,2645,2655.99,26665,4620.89
2017-07-31 05-AM,2655.99,2694.48,2655.99,2669,43315,8262.72
2017-07-31 06-AM,2669,2699,2635.04,2657,47423,30031.28
2017-07-31 07-AM,2657,2680.94,2629,2670.49,43186,72522.47
2017-07-31 08-AM,2670.49,2686,2650.23,2674.98,14062,19720.35
2017-07-31 09-AM,2674.98,2677.99,2639,2670,29099,26026.39
2017-07-31 10-AM,2670,2682.99,2650.01,2677.03,12114,8882.63
2017-07-31 11-AM,2677.03,2700,2651.26,2692.5,33359,15859.72
2017-07-31 12-PM,2692.5,2720,2682.42,2711.97,43709,24846.91
2017-07-31 01-PM,2711.97,2720,2680,2694.48,41730,11213.0
2017-07-31 02-PM,2694.48,2720,2675,2709.16,31352,32096.15
2017-07-31 03-PM,2709.16,2720,2700.99,2711,35065,5336.39
2017-07-31 04-PM,2711,2720,2707,2709.99,33420,21469.9
2017-07-31 05-PM,2709.99,2720,2199,2675.92,28.33,73188.87
2017-07-31 06-PM,2675.92,2695,2665.18,2695,13.87,37181.1
2017-07-31 07-PM,2695,2720,2682.02,2719,32082,32012.33
2017-07-31 08-PM,2719,2742.99,2708.25,2729.09,13.81,37678.73
2017-07-31 09-PM,2729.09,2745.1,2700,2723,45047,14278.8
2017-07-31 10-PM,2723,2733.99,2715,2730,12844,9122.34
2017-07-31 11-PM,2730,2730,2717.73,2728.9,43191,3816.24
2017-08-01 12-AM,2728.9,2728.9,2708.26,2723.52,0.9804,2664.65
2017-08-01 01-AM,2723.52,2723.98,2709.12,2710.14,0.6731,1830.32
2017-08-01 02-AM,2710.14,2723.99,2709.06,2710.98,0.3127,850.56
2017-08-01 03-AM,2710.98,2739,2709.01,2739,27760,4809.8
2017-08-01 04-AM,2739,2742.5,2720.01,2739.73,46388,3476.02
2017-08-01 05-AM,2739.73,2762,2729,2762,14032,17545.64
2017-08-01 06-AM,2762,2780,2737,2749.99,46266,25585.08
2017-08-01 07-AM,2749.99,2759.99,2640.04,2690,13.99,37986.47
2017-08-01 08-AM,2690,2740,2530,2560,14.35,38305.26
2017-08-01 09-AM,2560,2620,2543.17,2620,13.14,34191.89
2017-08-01 10-AM,2620,2670,2606,2659.91,32417,28764.93
2017-08-01 11-AM,2659.91,2687,2619.99,2656,44470,27012.87
2017-08-01 12-PM,2656,2670.36,2597.04,2650,18.94,49944.32
2017-08-01 01-PM,2650,2651.13,2583,2606.5,43107,18345.24
2017-08-01 02-PM,2606.5,2655.57,2606.5,2630.5,18.59,48775.99
